Department,NO,Name,Credit,Description,is_fall,is_spring,is_summer
SCSC,651,Weed Biology and Ecology,3,"Fundamentals of weed invasion, development, persistence and competition with agronomic crops; consideration of ecological concepts important to weed-crop relationships as influenced by weed control and other cultural practices. Practical consideration of integrated weed management systems and weed identification. Prerequisites: SCSC 303; MEPS 313.",FALSE,TRUE,FALSE
SCSC,654,Analysis of Complex Genomes,3,"History and current status of genetic and molecular analysis of higher eukaryotic genomes; coverage of techniques for dissection of genomes into manageable parts; investigations in genetics, breeding and evolution; emphasis on quantitative inheritance, genetic mapping, physical mapping, map-based cloning, with examples drawn from a wide range of organisms. Prerequisite: GENE 603 or GENE 431/BICH 431. Cross Listing: GENE 654 and MEPS 654.",FALSE,TRUE,FALSE
SCSC,655,Analysis of Complex Genomes--Lab,3,"Laboratory methods in molecular genetic techniques for genetic mapping, physical mapping, and map-based cloning of both qualitative and quantitative phenotypes. Prerequisite: GENE 603 or equivalent or approval of instructor. Cross Listing: GENE 655 and MEPS 655.",FALSE,TRUE,FALSE
SCSC,657,Environmental Soil and Water Science,3,"Discussion of physical, chemical, and biological properties of soil and water and the impact on productivity and sustainability of various ecosystems; application of the knowledge of properties and soil processes to develop and evaluate strategies for protecting and/or improving soil and water quality. Prerequisite: SCSC 301. Stacked with SCSC 455.",FALSE,TRUE,FALSE
SCSC,658,Watershed and Water Quality Management,3,Land use impact on surface and ground water chemistry; legislation impacting water quality; surface and groundwater impairment and restoration; case studies in best management practices. Prerequisite: Graduate classification.,FALSE,TRUE,FALSE
SCSC,660,Experimental Designs in Agriculture,3,"Fundamental principles and procedures of experimental designs in agricultural sciences; emphasis includes factorial designs, predicting outputs, use of covariance, balanced and unbalanced experimental designs as related to common agricultural research projects under field, greenhouse or growth chamber culture; familiarization with computer programming of common statistical software. Prerequisite: STAT 651.",TRUE,FALSE,FALSE
SCSC,663,Applied Spatial Statistics,4,"An introduction to the theory and practice of spatial statistics as applied to the natural resources. Spatial analyses focusing primarily on ordinary kriging, point processes, and lattice data. Prerequisites: MATH 141, MATH 142, STAT 651, or equivalents; ESSM 651/BAEN 651 preferred. Cross Listing: ESSM 663/SCSC 663.",FALSE,TRUE,FALSE
SCSC,689,Special Topics in...,4,Selected topics in an identified area of agronomy. May be repeated for credit. Prerequisite: Approval of department head.,TRUE,TRUE,FALSE
SEFB,414,NA,NA,NA,FALSE,TRUE,FALSE
SEFB,420,Education and Employment Issues in Secondary Special Education,3,"Field-based course involving psychological, social, physical and cognitive development of secondary-age students; career assessment; programmatic options within educational and employment settings; transition models from school to adult settings. Prerequisites: Admission to professional phase of program.",TRUE,TRUE,FALSE
SEFB,471,NA,NA,NA,FALSE,TRUE,FALSE
SEFB,618,Applied Behavior Management in the Classroom,3,"Field-based course related to effective management of challenging behavior problems in the classroom using proactive classroom strategies, effective instruction and planned behavior interventions; discussion and applications of methods for observing, assessing and analyzing challenging behaviors. Prerequisites: Graduate classification and approval of department head.",TRUE,FALSE,FALSE
SEFB,630,Practicum in Applied Behavior Analysis,3,University-supervised experience related to specializations in special education and behavior analysis. May be taken eight times for credit. Prerequisites: Graduate classification; SEFB 618; approval of department head.,TRUE,FALSE,FALSE
SENG,310,Industrial Hygiene Engineering,3,"Application of scientific and engineering principles in the selection and design of control systems related to chemical, physical and ergonomic exposures in the process and manufacturing industries; relationships of criteria, analysis and specifications for the assessment and control of occupational related illnesses. Prerequisites: CHEM 107; MATH 308; PHYS 208; or approval of instructor.",TRUE,FALSE,FALSE
SENG,312,System Safety Engineering,3,"Application of system safety analytical techniques to the design process; emphasis on the management of a system safety or product safety program; relationship with other disciplines such as reliability, maintainability, human factors and product liability applications. Prerequisite: Junior classification.",FALSE,TRUE,FALSE
SENG,321,Industrial Safety Engineering,3,"Concepts of designing, operating and maintaining optimally safe systems, risk management, economic impact, legislation, performance measurement and accident investigation/analysis; principles and practices in industrial hygiene engineering, fire protection engineering and introduction to systems safety engineering. Prerequisite: Junior classification.",TRUE,FALSE,FALSE
SENG,422,Fire Protection Engineering - Facilities Design,3,"Design of facilities from a fire protection engineering viewpoint including fire detection and fire control systems; materials, equipment, exposures, occupancies and processes; both public and industrial occupancies studied to determine fire protection design specifications. Prerequisite: SENG 322 or approval of instructor.",TRUE,TRUE,FALSE
SENG,430,Risk Analysis in Safety Engineering,3,"Concepts of risk and risk assessment, which uses all available information to provide a foundation for risk-informed and cost-effective engineering practices; examples and exercises are drawn from a variety of engineering areas. Prerequisite: Junior or senior classification. Cross Listing: CHEN 430/SENG 430.",TRUE,FALSE,FALSE
SENG,455,Process Safety Engineering,3,"Applications of engineering principles to process safety and hazards analysis, mitigation, and prevention, with special emphasis on the chemical process industries; includes source modeling for leakage rates, dispersion, analysis, relief valve sizing, fire and explosion damage analysis, hazards identification, risk analysis, accident investigations. Prerequisite: Senior classification in any engineering major. Cross Listing: CHEN 455/SENG 455.",TRUE,TRUE,FALSE
SENG,460,Quantitative Risk Analysis in Safety Engineering,3,"Fundamental concepts, techniques, and applications of risk analysis and risk-informed decision making for engineering students; practical uses of probabilistic methods are demonstrated in exercises and case studies from diverse engineering areas. Prerequisite: Senior or graduate classification. Cross Listing: CHEN 460/SENG 460.",FALSE,TRUE,FALSE
SENG,655,Process Safety Engineering,3,"Applications of engineering principles to process hazards analysis including source and dispersion modeling, emergency relief systems, fire and explosion prevention and mitigation, hazard identification, risk assessment, process safety management, etc. Prerequisite: Approval of instructor. Cross Listing: CHEN 655/SENG 655.",TRUE,FALSE,FALSE
